epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,293.466,0.23648,0.30039,0.79766,0.98041,0.99168,0.99479,0.99112,0.18536,0.21859,0.75872,5.43837e-05,5.43837e-05,5.43837e-05
21,307.863,0.24189,0.29664,0.79666,0.98016,0.99198,0.99473,0.98979,0.18391,0.21468,0.75853,5.05e-05,5.05e-05,5.05e-05
22,322.253,0.24705,0.29615,0.79767,0.98013,0.99216,0.99478,0.99065,0.18968,0.21375,0.75924,4.66163e-05,4.66163e-05,4.66163e-05
23,336.862,0.23004,0.28175,0.79058,0.97993,0.99328,0.99484,0.99008,0.19304,0.21284,0.75976,4.27565e-05,4.27565e-05,4.27565e-05
24,351.487,0.24794,0.30925,0.79153,0.97967,0.99429,0.9949,0.99092,0.18738,0.20944,0.75934,3.89445e-05,3.89445e-05,3.89445e-05
25,365.831,0.23573,0.28564,0.7965,0.98087,0.99366,0.9949,0.99125,0.18376,0.20731,0.75881,3.52037e-05,3.52037e-05,3.52037e-05
26,380.674,0.23736,0.28797,0.80796,0.97916,0.9928,0.9949,0.99083,0.18264,0.20705,0.75855,3.15572e-05,3.15572e-05,3.15572e-05
27,395.258,0.23683,0.29856,0.79332,0.97954,0.99306,0.9949,0.9903,0.18732,0.20728,0.75899,2.80275e-05,2.80275e-05,2.80275e-05
28,410.339,0.23521,0.29763,0.79729,0.9792,0.99299,0.99489,0.98913,0.19088,0.20851,0.75934,2.46363e-05,2.46363e-05,2.46363e-05
29,425.514,0.24127,0.30948,0.79562,0.97885,0.99333,0.99489,0.98984,0.18814,0.20841,0.759,2.14046e-05,2.14046e-05,2.14046e-05
30,440.238,0.24781,0.31616,0.80614,0.9782,0.9925,0.99491,0.99182,0.18395,0.20831,0.75844,1.83523e-05,1.83523e-05,1.83523e-05
31,455.05,0.20784,0.24009,0.78291,0.97792,0.99261,0.9949,0.99108,0.1829,0.20738,0.75816,1.54982e-05,1.54982e-05,1.54982e-05
32,469.592,0.20667,0.24144,0.77949,0.97849,0.99242,0.99491,0.9901,0.18245,0.20708,0.75808,1.28599e-05,1.28599e-05,1.28599e-05
33,484.302,0.20899,0.24154,0.77243,0.97855,0.99173,0.99491,0.99041,0.18244,0.20761,0.75791,1.04537e-05,1.04537e-05,1.04537e-05
34,498.925,0.20026,0.24113,0.76718,0.97891,0.99175,0.99491,0.99031,0.18292,0.20644,0.75806,8.29431e-06,8.29431e-06,8.29431e-06
35,513.408,0.20077,0.23741,0.77903,0.9805,0.99108,0.99491,0.98984,0.18379,0.20579,0.75823,6.39518e-06,6.39518e-06,6.39518e-06
36,528.066,0.20129,0.24041,0.77813,0.98104,0.9908,0.99491,0.99017,0.18328,0.20589,0.75816,4.76796e-06,4.76796e-06,4.76796e-06
37,542.637,0.20134,0.23549,0.77448,0.98124,0.99088,0.99491,0.98998,0.18376,0.20589,0.75827,3.4227e-06,3.4227e-06,3.4227e-06
38,557.407,0.20218,0.23608,0.78898,0.98059,0.99096,0.99491,0.9901,0.18284,0.20502,0.75816,2.36769e-06,2.36769e-06,2.36769e-06
39,572.025,0.20144,0.23383,0.7824,0.9814,0.99063,0.99491,0.98987,0.18249,0.20496,0.7581,1.60943e-06,1.60943e-06,1.60943e-06
40,586.374,0.20298,0.23845,0.78198,0.98132,0.98998,0.99491,0.99037,0.18193,0.20486,0.75807,1.15259e-06,1.15259e-06,1.15259e-06
